asset_id,month,amount
FA108,2021-07,685.12
FA108,2021-08,685.12
FA108,2021-09,685.12
FA108,2021-10,685.12
FA108,2021-11,685.12
FA108,2021-12,685.12
FA108,2022-01,685.12
FA108,2022-02,685.12
FA108,2022-03,685.12
FA108,2022-04,685.12
FA108,2022-05,685.12
FA108,2022-06,685.12
FA108,2022-07,685.12
FA108,2022-08,685.12
FA108,2022-09,685.12
FA108,2022-10,685.12
FA108,2022-11,685.12
FA108,2022-12,685.12
FA108,2023-01,685.12
FA108,2023-02,685.12
FA108,2023-03,685.12
FA108,2023-04,685.12
FA108,2023-05,685.12
FA108,2023-06,685.12
FA108,2023-07,685.12
FA108,2023-08,685.12
FA108,2023-09,685.12
FA108,2023-10,685.12
FA108,2023-11,685.12
FA108,2023-12,685.12
FA108,2024-01,685.12
FA108,2024-02,685.12
FA108,2024-03,685.12
FA108,2024-04,685.12
FA108,2024-05,685.12
FA108,2024-06,685.12
FA108,2024-07,685.12
FA108,2024-08,685.12
FA108,2024-09,685.12
FA108,2024-10,685.12
FA108,2024-11,525.42
FA109,2021-02,95.43
FA109,2021-03,222.68
FA109,2021-04,222.68
FA109,2021-05,222.68
FA109,2021-06,222.68
FA109,2021-07,222.68
FA109,2021-08,222.68
FA109,2021-09,222.68
FA109,2021-10,222.68
FA109,2021-11,222.68
FA109,2021-12,222.68
FA109,2022-01,222.68
FA109,2022-02,222.68
FA109,2022-03,222.68
FA109,2022-04,222.68
FA109,2022-05,222.68
FA109,2022-06,222.68
FA109,2022-07,222.68
FA109,2022-08,222.68
FA109,2022-09,222.68
FA109,2022-10,222.68
FA109,2022-11,222.68
FA109,2022-12,222.68
FA109,2023-01,222.68
FA109,2023-02,222.68
FA109,2023-03,222.68
FA109,2023-04,222.68
FA109,2023-05,222.68
FA109,2023-06,222.68
FA109,2023-07,222.68
FA109,2023-08,222.68
FA109,2023-09,222.68
FA109,2023-10,222.68
FA109,2023-11,222.68
FA109,2023-12,222.68
FA109,2024-01,222.68
FA109,2024-02,222.68
FA109,2024-03,222.68
FA109,2024-04,222.68
FA109,2024-05,222.68
FA109,2024-06,222.68
FA109,2024-07,222.68
FA109,2024-08,222.68
FA109,2024-09,222.68
FA109,2024-10,222.68
FA109,2024-11,222.68
FA109,2024-12,222.68
FA109,2025-01,222.68
FA109,2025-02,222.68
FA109,2025-03,222.68
FA109,2025-04,222.68
FA109,2025-05,222.68
FA109,2025-06,222.68
FA109,2025-07,222.68
FA109,2025-08,222.68
FA109,2025-09,222.68
FA109,2025-10,222.68
FA109,2025-11,222.68
FA109,2025-12,222.68
FA109,2026-01,222.68
FA109,2026-02,222.68
FA109,2026-03,222.68
FA109,2026-04,222.68
FA109,2026-05,222.68
FA109,2026-06,222.68
FA109,2026-07,222.68
FA109,2026-08,222.68
FA109,2026-09,222.68
FA109,2026-10,222.68
FA109,2026-11,222.68
FA109,2026-12,222.68
FA109,2027-01,222.68
FA109,2027-02,222.68
FA109,2027-03,222.68
FA109,2027-04,222.68
FA109,2027-05,222.68
FA109,2027-06,222.68
FA109,2027-07,222.68
FA109,2027-08,222.68
FA109,2027-09,222.68
FA109,2027-10,222.68
FA109,2027-11,222.68
FA109,2027-12,222.68
FA109,2028-01,222.68
FA109,2028-02,222.68
FA109,2028-03,222.68
FA109,2028-04,222.68
FA109,2028-05,222.68
FA109,2028-06,222.68
FA109,2028-07,222.68
FA109,2028-08,222.68
FA109,2028-09,222.68
FA109,2028-10,222.68
FA109,2028-11,222.68
FA109,2028-12,222.68
FA109,2029-01,222.68
FA109,2029-02,222.68
FA109,2029-03,222.68
FA109,2029-04,222.68
FA109,2029-05,222.68
FA109,2029-06,222.68
FA109,2029-07,222.68
FA109,2029-08,222.68
FA109,2029-09,222.68
FA109,2029-10,222.68
FA109,2029-11,222.68
FA109,2029-12,222.68
FA109,2030-01,222.68
FA109,2030-02,222.68
FA109,2030-03,222.68
FA109,2030-04,222.68
FA109,2030-05,222.68
FA109,2030-06,222.68
FA109,2030-07,222.68
FA109,2030-08,222.68
FA109,2030-09,222.68
FA109,2030-10,222.68
FA109,2030-11,222.68
FA109,2030-12,222.68
FA109,2031-01,222.68
FA109,2031-02,127.70
FA110,2019-07,3554.54
FA110,2019-08,4238.11
FA110,2019-09,4238.11
FA110,2019-10,4238.11
FA110,2019-11,4238.11
FA110,2019-12,4238.11
FA110,2020-01,4238.11
FA110,2020-02,4238.11
FA110,2020-03,4238.11
FA110,2020-04,4238.11
FA110,2020-05,4238.11
FA110,2020-06,4238.11
FA110,2020-07,4238.11
FA110,2020-08,4238.11
FA110,2020-09,4238.11
FA110,2020-10,683.57
FA111,2019-03,9.11
FA111,2019-04,23.55
FA111,2019-05,23.55
FA111,2019-06,23.55
FA111,2019-07,23.55
FA111,2019-08,23.55
FA111,2019-09,23.55
FA111,2019-10,23.55
FA111,2019-11,23.55
FA111,2019-12,23.55
FA111,2020-01,23.55
FA111,2020-02,23.55
FA111,2020-03,23.55
FA111,2020-04,23.55
FA111,2020-05,23.55
FA111,2020-06,23.55
FA111,2020-07,23.55
FA111,2020-08,23.55
FA111,2020-09,23.55
FA111,2020-10,23.55
FA111,2020-11,23.55
FA111,2020-12,23.55
FA111,2021-01,23.55
FA111,2021-02,23.55
FA111,2021-03,23.55
FA111,2021-04,23.55
FA111,2021-05,23.55
FA111,2021-06,23.55
FA111,2021-07,23.55
FA111,2021-08,23.55
FA111,2021-09,23.55
FA111,2021-10,23.55
FA111,2021-11,23.55
FA111,2021-12,23.55
FA111,2022-01,23.55
FA111,2022-02,23.55
FA111,2022-03,23.55
FA111,2022-04,23.55
FA111,2022-05,23.55
FA111,2022-06,23.55
FA111,2022-07,23.55
FA111,2022-08,23.55
FA111,2022-09,23.55
FA111,2022-10,23.55
FA111,2022-11,23.55
FA111,2022-12,23.55
FA111,2023-01,23.55
FA111,2023-02,23.55
FA111,2023-03,23.55
FA111,2023-04,23.55
FA111,2023-05,23.55
FA111,2023-06,23.55
FA111,2023-07,23.55
FA111,2023-08,23.55
FA111,2023-09,23.55
FA111,2023-10,23.55
FA111,2023-11,23.55
FA111,2023-12,23.55
FA111,2024-01,23.55
FA111,2024-02,23.55
FA111,2024-03,23.55
FA111,2024-04,23.55
FA111,2024-05,23.55
FA111,2024-06,23.55
FA111,2024-07,23.55
FA111,2024-08,23.55
FA111,2024-09,23.55
FA111,2024-10,23.55
FA111,2024-11,23.55
FA111,2024-12,23.55
FA111,2025-01,23.55
FA111,2025-02,23.55
FA111,2025-03,23.55
FA111,2025-04,23.55
FA111,2025-05,23.55
FA111,2025-06,23.55
FA111,2025-07,23.55
FA111,2025-08,23.55
FA111,2025-09,23.55
FA111,2025-10,23.55
FA111,2025-11,23.55
FA111,2025-12,23.55
FA111,2026-01,23.55
FA111,2026-02,23.55
FA111,2026-03,23.55
FA111,2026-04,23.55
FA111,2026-05,23.55
FA111,2026-06,23.55
FA111,2026-07,23.55
FA111,2026-08,23.55
FA111,2026-09,23.55
FA111,2026-10,23.55
FA111,2026-11,23.55
FA111,2026-12,23.55
FA111,2027-01,23.55
FA111,2027-02,23.55
FA111,2027-03,23.55
FA111,2027-04,23.55
FA111,2027-05,23.55
FA111,2027-06,23.55
FA111,2027-07,23.55
FA111,2027-08,23.55
FA111,2027-09,23.55
FA111,2027-10,23.55
FA111,2027-11,23.55
FA111,2027-12,23.55
FA111,2028-01,23.55
FA111,2028-02,23.55
FA111,2028-03,23.55
FA111,2028-04,23.55
FA111,2028-05,23.55
FA111,2028-06,23.55
FA111,2028-07,23.55
FA111,2028-08,23.55
FA111,2028-09,23.55
FA111,2028-10,23.55
FA111,2028-11,23.55
FA111,2028-12,23.55
FA111,2029-01,23.55
FA111,2029-02,23.55
FA111,2029-03,14.79
FA112,2019-04,491.54
FA112,2019-05,776.13
FA112,2019-06,776.13
FA112,2019-07,776.13
FA112,2019-08,776.13
FA112,2019-09,776.13
FA112,2019-10,776.13
FA112,2019-11,776.13
FA112,2019-12,776.13
FA112,2020-01,776.13
FA112,2020-02,776.13
FA112,2020-03,776.13
FA112,2020-04,776.13
FA112,2020-05,776.13
FA112,2020-06,776.13
FA112,2020-07,776.13
FA112,2020-08,776.13
FA112,2020-09,776.13
FA112,2020-10,776.13
FA112,2020-11,776.13
FA112,2020-12,776.13
FA112,2021-01,776.13
FA112,2021-02,776.13
FA112,2021-03,776.13
FA112,2021-04,776.13
FA112,2021-05,776.13
FA112,2021-06,776.13
FA112,2021-07,776.13
FA112,2021-08,776.13
FA112,2021-09,776.13
FA112,2021-10,776.13
FA112,2021-11,776.13
FA112,2021-12,776.13
FA112,2022-01,776.13
FA112,2022-02,776.13
FA112,2022-03,776.13
FA112,2022-04,776.13
FA112,2022-05,776.13
FA112,2022-06,776.13
FA112,2022-07,776.13
FA112,2022-08,776.13
FA112,2022-09,776.13
FA112,2022-10,776.13
FA112,2022-11,776.13
FA112,2022-12,776.13
FA112,2023-01,776.13
FA112,2023-02,776.13
FA112,2023-03,776.13
FA112,2023-04,776.13
FA112,2023-05,776.13
FA112,2023-06,776.13
FA112,2023-07,776.13
FA112,2023-08,776.13
FA112,2023-09,776.13
FA112,2023-10,776.13
FA112,2023-11,776.13
FA112,2023-12,776.13
FA112,2024-01,776.13
FA112,2024-02,776.13
FA112,2024-03,776.13
FA112,2024-04,776.13
FA112,2024-05,776.13
FA112,2024-06,776.13
FA112,2024-07,776.13
FA112,2024-08,776.13
FA112,2024-09,776.13
FA112,2024-10,776.13
FA112,2024-11,776.13
FA112,2024-12,776.13
FA112,2025-01,776.13
FA112,2025-02,776.13
FA112,2025-03,776.13
FA112,2025-04,776.13
FA112,2025-05,776.13
FA112,2025-06,776.13
FA112,2025-07,776.13
FA112,2025-08,776.13
FA112,2025-09,776.13
FA112,2025-10,776.13
FA112,2025-11,776.13
FA112,2025-12,776.13
FA112,2026-01,776.13
FA112,2026-02,776.13
FA112,2026-03,776.13
FA112,2026-04,776.13
FA112,2026-05,776.13
FA112,2026-06,776.13
FA112,2026-07,776.13
FA112,2026-08,776.13
FA112,2026-09,776.13
FA112,2026-10,776.13
FA112,2026-11,776.13
FA112,2026-12,776.13
FA112,2027-01,776.13
FA112,2027-02,776.13
FA112,2027-03,776.13
FA112,2027-04,285.02
FA113,2019-08,17.85
FA113,2019-09,46.12
FA113,2019-10,46.12
FA113,2019-11,46.12
FA113,2019-12,46.12
FA113,2020-01,46.12
FA113,2020-02,46.12
FA113,2020-03,46.12
FA113,2020-04,46.12
FA113,2020-05,46.12
FA113,2020-06,46.12
FA113,2020-07,46.12
FA113,2020-08,46.12
FA113,2020-09,46.12
FA113,2020-10,46.12
FA113,2020-11,46.12
FA113,2020-12,46.12
FA113,2021-01,46.12
FA113,2021-02,46.12
FA113,2021-03,46.12
FA113,2021-04,46.12
FA113,2021-05,46.12
FA113,2021-06,46.12
FA113,2021-07,46.12
FA113,2021-08,46.12
FA113,2021-09,46.12
FA113,2021-10,46.12
FA113,2021-11,46.12
FA113,2021-12,46.12
FA113,2022-01,46.12
FA113,2022-02,46.12
FA113,2022-03,46.12
FA113,2022-04,46.12
FA113,2022-05,46.12
FA113,2022-06,46.12
FA113,2022-07,46.12
FA113,2022-08,46.12
FA113,2022-09,46.12
FA113,2022-10,46.12
FA113,2022-11,46.12
FA113,2022-12,46.12
FA113,2023-01,46.12
FA113,2023-02,46.12
FA113,2023-03,46.12
FA113,2023-04,46.12
FA113,2023-05,46.12
FA113,2023-06,46.12
FA113,2023-07,46.12
FA113,2023-08,46.12
FA113,2023-09,46.12
FA113,2023-10,46.12
FA113,2023-11,46.12
FA113,2023-12,46.12
FA113,2024-01,46.12
FA113,2024-02,46.12
FA113,2024-03,46.12
FA113,2024-04,46.12
FA113,2024-05,46.12
FA113,2024-06,46.12
FA113,2024-07,46.12
FA113,2024-08,28.44
FA114,2019-03,2437.69
FA114,2019-04,15113.72
FA114,2019-05,15113.72
FA114,2019-06,15113.72
FA114,2019-07,12676.03
FA115,2021-03,4.25
FA115,2021-04,26.37
FA115,2021-05,26.37
FA115,2021-06,26.37
FA115,2021-07,26.37
FA115,2021-08,26.37
FA115,2021-09,26.37
FA115,2021-10,26.37
FA115,2021-11,26.37
FA115,2021-12,26.37
FA115,2022-01,26.37
FA115,2022-02,26.37
FA115,2022-03,26.37
FA115,2022-04,26.37
FA115,2022-05,26.37
FA115,2022-06,26.37
FA115,2022-07,26.37
FA115,2022-08,26.37
FA115,2022-09,26.37
FA115,2022-10,26.37
FA115,2022-11,26.37
FA115,2022-12,26.37
FA115,2023-01,26.37
FA115,2023-02,26.37
FA115,2023-03,26.37
FA115,2023-04,26.37
FA115,2023-05,26.37
FA115,2023-06,26.37
FA115,2023-07,26.37
FA115,2023-08,26.37
FA115,2023-09,26.37
FA115,2023-10,26.37
FA115,2023-11,26.37
FA115,2023-12,26.37
FA115,2024-01,26.37
FA115,2024-02,26.37
FA115,2024-03,26.37
FA115,2024-04,26.37
FA115,2024-05,26.37
FA115,2024-06,26.37
FA115,2024-07,26.37
FA115,2024-08,26.37
FA115,2024-09,26.37
FA115,2024-10,26.37
FA115,2024-11,26.37
FA115,2024-12,26.37
FA115,2025-01,26.37
FA115,2025-02,26.37
FA115,2025-03,26.37
FA115,2025-04,26.37
FA115,2025-05,26.37
FA115,2025-06,26.37
FA115,2025-07,26.37
FA115,2025-08,26.37
FA115,2025-09,26.37
FA115,2025-10,26.37
FA115,2025-11,26.37
FA115,2025-12,26.37
FA115,2026-01,26.37
FA115,2026-02,26.37
FA115,2026-03,26.37
FA115,2026-04,26.37
FA115,2026-05,26.37
FA115,2026-06,26.37
FA115,2026-07,26.37
FA115,2026-08,26.37
FA115,2026-09,26.37
FA115,2026-10,26.37
FA115,2026-11,26.37
FA115,2026-12,26.37
FA115,2027-01,26.37
FA115,2027-02,26.37
FA115,2027-03,26.37
FA115,2027-04,26.37
FA115,2027-05,26.37
FA115,2027-06,26.37
FA115,2027-07,26.37
FA115,2027-08,26.37
FA115,2027-09,26.37
FA115,2027-10,26.37
FA115,2027-11,26.37
FA115,2027-12,26.37
FA115,2028-01,26.37
FA115,2028-02,26.37
FA115,2028-03,26.37
FA115,2028-04,26.37
FA115,2028-05,26.37
FA115,2028-06,26.37
FA115,2028-07,26.37
FA115,2028-08,26.37
FA115,2028-09,26.37
FA115,2028-10,26.37
FA115,2028-11,26.37
FA115,2028-12,26.37
FA115,2029-01,26.37
FA115,2029-02,26.37
FA115,2029-03,26.37
FA115,2029-04,26.37
FA115,2029-05,26.37
FA115,2029-06,26.37
FA115,2029-07,26.37
FA115,2029-08,26.37
FA115,2029-09,26.37
FA115,2029-10,26.37
FA115,2029-11,26.37
FA115,2029-12,26.37
FA115,2030-01,26.37
FA115,2030-02,26.37
FA115,2030-03,26.37
FA115,2030-04,26.37
FA115,2030-05,26.37
FA115,2030-06,26.37
FA115,2030-07,26.37
FA115,2030-08,26.37
FA115,2030-09,26.37
FA115,2030-10,26.37
FA115,2030-11,26.37
FA115,2030-12,26.37
FA115,2031-01,26.37
FA115,2031-02,26.37
FA115,2031-03,23.29
FA116,2019-08,602.76
FA116,2019-09,849.35
FA116,2019-10,849.35
FA116,2019-11,849.35
FA116,2019-12,849.35
FA116,2020-01,849.35
FA116,2020-02,849.35
FA116,2020-03,849.35
FA116,2020-04,849.35
FA116,2020-05,849.35
FA116,2020-06,849.35
FA116,2020-07,849.35
FA116,2020-08,849.35
FA116,2020-09,849.35
FA116,2020-10,849.35
FA116,2020-11,849.35
FA116,2020-12,849.35
FA116,2021-01,849.35
FA116,2021-02,849.35
FA116,2021-03,849.35
FA116,2021-04,849.35
FA116,2021-05,849.35
FA116,2021-06,849.35
FA116,2021-07,849.35
FA116,2021-08,246.75
FA117,2021-04,1603.91
FA117,2021-05,1718.48
FA117,2021-06,1718.48
FA117,2021-07,1718.48
FA117,2021-08,1718.48
FA117,2021-09,1718.48
FA117,2021-10,1718.48
FA117,2021-11,1718.48
FA117,2021-12,1718.48
FA117,2022-01,1718.48
FA117,2022-02,1718.48
FA117,2022-03,1718.48
FA117,2022-04,1718.48
FA117,2022-05,1718.48
FA117,2022-06,1718.48
FA117,2022-07,1718.48
FA117,2022-08,1718.48
FA117,2022-09,1718.48
FA117,2022-10,1718.48
FA117,2022-11,1718.48
FA117,2022-12,1718.48
FA117,2023-01,1718.48
FA117,2023-02,1718.48
FA117,2023-03,1718.48
FA117,2023-04,114.76
FA118,2019-12,30.70
FA118,2020-01,190.36
FA118,2020-02,190.36
FA118,2020-03,190.36
FA118,2020-04,190.36
FA118,2020-05,190.36
FA118,2020-06,190.36
FA118,2020-07,190.36
FA118,2020-08,190.36
FA118,2020-09,190.36
FA118,2020-10,190.36
FA118,2020-11,190.36
FA118,2020-12,190.36
FA118,2021-01,190.36
FA118,2021-02,190.36
FA118,2021-03,190.36
FA118,2021-04,190.36
FA118,2021-05,190.36
FA118,2021-06,190.36
FA118,2021-07,190.36
FA118,2021-08,190.36
FA118,2021-09,190.36
FA118,2021-10,190.36
FA118,2021-11,190.36
FA118,2021-12,190.36
FA118,2022-01,190.36
FA118,2022-02,190.36
FA118,2022-03,190.36
FA118,2022-04,190.36
FA118,2022-05,190.36
FA118,2022-06,190.36
FA118,2022-07,190.36
FA118,2022-08,190.36
FA118,2022-09,190.36
FA118,2022-10,190.36
FA118,2022-11,190.36
FA118,2022-12,190.36
FA118,2023-01,190.36
FA118,2023-02,190.36
FA118,2023-03,190.36
FA118,2023-04,190.36
FA118,2023-05,190.36
FA118,2023-06,190.36
FA118,2023-07,190.36
FA118,2023-08,190.36
FA118,2023-09,190.36
FA118,2023-10,190.36
FA118,2023-11,190.36
FA118,2023-12,159.86
FA119,2020-09,317.69
FA119,2020-10,953.10
FA119,2020-11,953.10
FA119,2020-12,953.10
FA119,2021-01,953.10
FA119,2021-02,953.10
FA119,2021-03,953.10
FA119,2021-04,953.10
FA119,2021-05,953.10
FA119,2021-06,953.10
FA119,2021-07,953.10
FA119,2021-08,953.10
FA119,2021-09,953.10
FA119,2021-10,953.10
FA119,2021-11,953.10
FA119,2021-12,953.10
FA119,2022-01,953.10
FA119,2022-02,953.10
FA119,2022-03,953.10
FA119,2022-04,953.10
FA119,2022-05,953.10
FA119,2022-06,953.10
FA119,2022-07,953.10
FA119,2022-08,953.10
FA119,2022-09,953.10
FA119,2022-10,953.10
FA119,2022-11,953.10
FA119,2022-12,953.10
FA119,2023-01,953.10
FA119,2023-02,953.10
FA119,2023-03,953.10
FA119,2023-04,953.10
FA119,2023-05,953.10
FA119,2023-06,953.10
FA119,2023-07,953.10
FA119,2023-08,953.10
FA119,2023-09,953.10
FA119,2023-10,953.10
FA119,2023-11,953.10
FA119,2023-12,953.10
FA119,2024-01,953.10
FA119,2024-02,953.10
FA119,2024-03,953.10
FA119,2024-04,953.10
FA119,2024-05,953.10
FA119,2024-06,953.10
FA119,2024-07,953.10
FA119,2024-08,953.10
FA119,2024-09,635.41
FA120,2020-12,4.64
FA120,2021-01,23.98
FA120,2021-02,23.98
FA120,2021-03,23.98
FA120,2021-04,23.98
FA120,2021-05,23.98
FA120,2021-06,23.98
FA120,2021-07,23.98
FA120,2021-08,23.98
FA120,2021-09,23.98
FA120,2021-10,23.98
FA120,2021-11,23.98
FA120,2021-12,23.98
FA120,2022-01,23.98
FA120,2022-02,23.98
FA120,2022-03,23.98
FA120,2022-04,23.98
FA120,2022-05,23.98
FA120,2022-06,23.98
FA120,2022-07,23.98
FA120,2022-08,23.98
FA120,2022-09,23.98
FA120,2022-10,23.98
FA120,2022-11,23.98
FA120,2022-12,23.98
FA120,2023-01,23.98
FA120,2023-02,23.98
FA120,2023-03,23.98
FA120,2023-04,23.98
FA120,2023-05,23.98
FA120,2023-06,23.98
FA120,2023-07,23.98
FA120,2023-08,23.98
FA120,2023-09,23.98
FA120,2023-10,23.98
FA120,2023-11,23.98
FA120,2023-12,23.98
FA120,2024-01,23.98
FA120,2024-02,23.98
FA120,2024-03,23.98
FA120,2024-04,23.98
FA120,2024-05,23.98
FA120,2024-06,23.98
FA120,2024-07,23.98
FA120,2024-08,23.98
FA120,2024-09,23.98
FA120,2024-10,23.98
FA120,2024-11,23.98
FA120,2024-12,23.98
FA120,2025-01,23.98
FA120,2025-02,23.98
FA120,2025-03,23.98
FA120,2025-04,23.98
FA120,2025-05,23.98
FA120,2025-06,23.98
FA120,2025-07,23.98
FA120,2025-08,23.98
FA120,2025-09,23.98
FA120,2025-10,23.98
FA120,2025-11,23.98
FA120,2025-12,23.98
FA120,2026-01,23.98
FA120,2026-02,23.98
FA120,2026-03,23.98
FA120,2026-04,23.98
FA120,2026-05,23.98
FA120,2026-06,23.98
FA120,2026-07,23.98
FA120,2026-08,23.98
FA120,2026-09,23.98
FA120,2026-10,23.98
FA120,2026-11,23.98
FA120,2026-12,23.98
FA120,2027-01,23.98
FA120,2027-02,23.98
FA120,2027-03,23.98
FA120,2027-04,23.98
FA120,2027-05,23.98
FA120,2027-06,23.98
FA120,2027-07,23.98
FA120,2027-08,23.98
FA120,2027-09,23.98
FA120,2027-10,23.98
FA120,2027-11,23.98
FA120,2027-12,23.98
FA120,2028-01,23.98
FA120,2028-02,23.98
FA120,2028-03,23.98
FA120,2028-04,23.98
FA120,2028-05,23.98
FA120,2028-06,23.98
FA120,2028-07,23.98
FA120,2028-08,23.98
FA120,2028-09,23.98
FA120,2028-10,23.98
FA120,2028-11,23.98
FA120,2028-12,23.98
FA120,2029-01,23.98
FA120,2029-02,23.98
FA120,2029-03,23.98
FA120,2029-04,23.98
FA120,2029-05,23.98
FA120,2029-06,23.98
FA120,2029-07,23.98
FA120,2029-08,23.98
FA120,2029-09,23.98
FA120,2029-10,23.98
FA120,2029-11,23.98
FA120,2029-12,23.98
FA120,2030-01,23.98
FA120,2030-02,23.98
FA120,2030-03,23.98
FA120,2030-04,23.98
FA120,2030-05,23.98
FA120,2030-06,23.98
FA120,2030-07,23.98
FA120,2030-08,23.98
FA120,2030-09,23.98
FA120,2030-10,23.98
FA120,2030-11,23.98
FA120,2030-12,23.98
FA120,2031-01,23.98
FA120,2031-02,23.98
FA120,2031-03,23.98
FA120,2031-04,23.98
FA120,2031-05,23.98
FA120,2031-06,23.98
FA120,2031-07,23.98
FA120,2031-08,23.98
FA120,2031-09,23.98
FA120,2031-10,23.98
FA120,2031-11,23.98
FA120,2031-12,23.98
FA120,2032-01,23.98
FA120,2032-02,23.98
FA120,2032-03,23.98
FA120,2032-04,23.98
FA120,2032-05,23.98
FA120,2032-06,23.98
FA120,2032-07,23.98
FA120,2032-08,23.98
FA120,2032-09,23.98
FA120,2032-10,23.98
FA120,2032-11,23.98
FA120,2032-12,23.98
FA120,2033-01,23.98
FA120,2033-02,23.98
FA120,2033-03,23.98
FA120,2033-04,23.98
FA120,2033-05,23.98
FA120,2033-06,23.98
FA120,2033-07,23.98
FA120,2033-08,23.98
FA120,2033-09,23.98
FA120,2033-10,23.98
FA120,2033-11,23.98
FA120,2033-12,23.98
FA120,2034-01,23.98
FA120,2034-02,23.98
FA120,2034-03,23.98
FA120,2034-04,23.98
FA120,2034-05,23.98
FA120,2034-06,23.98
FA120,2034-07,23.98
FA120,2034-08,23.98
FA120,2034-09,23.98
FA120,2034-10,23.98
FA120,2034-11,23.98
FA120,2034-12,23.98
FA120,2035-01,23.98
FA120,2035-02,23.98
FA120,2035-03,23.98
FA120,2035-04,23.98
FA120,2035-05,23.98
FA120,2035-06,23.98
FA120,2035-07,23.98
FA120,2035-08,23.98
FA120,2035-09,23.98
FA120,2035-10,23.98
FA120,2035-11,23.98
FA120,2035-12,20.43
FA121,2020-03,165.53
FA121,2020-04,171.05
FA121,2020-05,171.05
FA121,2020-06,171.05
FA121,2020-07,171.05
FA121,2020-08,171.05
FA121,2020-09,171.05
FA121,2020-10,171.05
FA121,2020-11,171.05
FA121,2020-12,171.05
FA121,2021-01,171.05
FA121,2021-02,171.05
FA121,2021-03,171.05
FA121,2021-04,171.05
FA121,2021-05,171.05
FA121,2021-06,171.05
FA121,2021-07,171.05
FA121,2021-08,171.05
FA121,2021-09,171.05
FA121,2021-10,171.05
FA121,2021-11,171.05
FA121,2021-12,171.05
FA121,2022-01,171.05
FA121,2022-02,171.05
FA121,2022-03,171.05
FA121,2022-04,171.05
FA121,2022-05,171.05
FA121,2022-06,171.05
FA121,2022-07,171.05
FA121,2022-08,171.05
FA121,2022-09,171.05
FA121,2022-10,171.05
FA121,2022-11,171.05
FA121,2022-12,171.05
FA121,2023-01,171.05
FA121,2023-02,171.05
FA121,2023-03,171.05
FA121,2023-04,171.05
FA121,2023-05,171.05
FA121,2023-06,171.05
FA121,2023-07,171.05
FA121,2023-08,171.05
FA121,2023-09,171.05
FA121,2023-10,171.05
FA121,2023-11,171.05
FA121,2023-12,171.05
FA121,2024-01,171.05
FA121,2024-02,171.05
FA121,2024-03,171.05
FA121,2024-04,171.05
FA121,2024-05,171.05
FA121,2024-06,171.05
FA121,2024-07,171.05
FA121,2024-08,171.05
FA121,2024-09,171.05
FA121,2024-10,171.05
FA121,2024-11,171.05
FA121,2024-12,171.05
FA121,2025-01,171.05
FA121,2025-02,171.05
FA121,2025-03,171.05
FA121,2025-04,171.05
FA121,2025-05,171.05
FA121,2025-06,171.05
FA121,2025-07,171.05
FA121,2025-08,171.05
FA121,2025-09,171.05
FA121,2025-10,171.05
FA121,2025-11,171.05
FA121,2025-12,171.05
FA121,2026-01,171.05
FA121,2026-02,171.05
FA121,2026-03,171.05
FA121,2026-04,171.05
FA121,2026-05,171.05
FA121,2026-06,171.05
FA121,2026-07,171.05
FA121,2026-08,171.05
FA121,2026-09,171.05
FA121,2026-10,171.05
FA121,2026-11,171.05
FA121,2026-12,171.05
FA121,2027-01,171.05
FA121,2027-02,171.05
FA121,2027-03,171.05
FA121,2027-04,171.05
FA121,2027-05,171.05
FA121,2027-06,171.05
FA121,2027-07,171.05
FA121,2027-08,171.05
FA121,2027-09,171.05
FA121,2027-10,171.05
FA121,2027-11,171.05
FA121,2027-12,171.05
FA121,2028-01,171.05
FA121,2028-02,171.05
FA121,2028-03,171.05
FA121,2028-04,171.05
FA121,2028-05,171.05
FA121,2028-06,171.05
FA121,2028-07,171.05
FA121,2028-08,171.05
FA121,2028-09,171.05
FA121,2028-10,171.05
FA121,2028-11,171.05
FA121,2028-12,171.05
FA121,2029-01,171.05
FA121,2029-02,171.05
FA121,2029-03,171.05
FA121,2029-04,171.05
FA121,2029-05,171.05
FA121,2029-06,171.05
FA121,2029-07,171.05
FA121,2029-08,171.05
FA121,2029-09,171.05
FA121,2029-10,171.05
FA121,2029-11,171.05
FA121,2029-12,171.05
FA121,2030-01,171.05
FA121,2030-02,171.05
FA121,2030-03,171.05
FA121,2030-04,171.05
FA121,2030-05,171.05
FA121,2030-06,171.05
FA121,2030-07,171.05
FA121,2030-08,171.05
FA121,2030-09,171.05
FA121,2030-10,171.05
FA121,2030-11,171.05
FA121,2030-12,171.05
FA121,2031-01,171.05
FA121,2031-02,171.05
FA121,2031-03,171.05
FA121,2031-04,171.05
FA121,2031-05,171.05
FA121,2031-06,171.05
FA121,2031-07,171.05
FA121,2031-08,171.05
FA121,2031-09,171.05
FA121,2031-10,171.05
FA121,2031-11,171.05
FA121,2031-12,171.05
FA121,2032-01,171.05
FA121,2032-02,171.05
FA121,2032-03,171.05
FA121,2032-04,171.05
FA121,2032-05,171.05
FA121,2032-06,171.05
FA121,2032-07,171.05
FA121,2032-08,171.05
FA121,2032-09,6.74
FA122,2021-01,1599.06
FA122,2021-02,1906.58
FA122,2021-03,1906.58
FA122,2021-04,1906.58
FA122,2021-05,1906.58
FA122,2021-06,1906.58
FA122,2021-07,1906.58
FA122,2021-08,1906.58
FA122,2021-09,1906.58
